ID,job,marital,education,default,housing,loan,contact,month,poutcome,label
CLIENT2595,services,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT2596,technician,married,secondary,no,no,no,cellular,feb,failure,no
CLIENT2597,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,no
CLIENT2598,blue-collar,single,primary,no,no,no,cellular,feb,failure,no
CLIENT2599,management,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT2600,management,divorced,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT2601,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2602,blue-collar,married,primary,yes,yes,no,unknown,jun,unknown,no
CLIENT2603,management,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2604,management,married,unknown,no,no,no,cellular,sep,unknown,no
CLIENT2605,management,married,primary,no,yes,yes,unknown,may,unknown,no
CLIENT2606,technician,married,unknown,no,no,no,unknown,jun,unknown,no
CLIENT2607,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,no
CLIENT2608,retired,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2609,management,married,primary,no,yes,no,unknown,jun,unknown,no
CLIENT2610,entrepreneur,married,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT2611,blue-collar,single,secondary,no,no,no,cellular,may,unknown,no
CLIENT2612,entrepreneur,married,tertiary,no,yes,yes,cellular,nov,unknown,no
CLIENT2613,admin.,married,secondary,no,yes,no,cellular,feb,failure,no
CLIENT2614,technician,single,tertiary,no,yes,no,cellular,apr,unknown,no
CLIENT2615,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,no
CLIENT2616,unemployed,married,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT2617,services,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT2618,services,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT2619,services,married,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT2620,technician,single,secondary,no,yes,no,cellular,may,other,no
CLIENT2621,blue-collar,single,unknown,no,yes,no,unknown,jun,unknown,no
CLIENT2622,admin.,single,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT2623,self-employed,married,primary,no,yes,no,cellular,aug,unknown,no
CLIENT2624,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT2625,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT2626,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT2627,technician,married,secondary,no,yes,yes,telephone,jul,unknown,no
CLIENT2628,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2629,unemployed,divorced,primary,no,no,no,cellular,feb,unknown,no
CLIENT2630,retired,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT2631,admin.,single,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT2632,management,married,primary,no,yes,no,cellular,apr,unknown,no
CLIENT2633,management,single,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT2634,housemaid,single,primary,no,yes,no,unknown,may,unknown,no
CLIENT2635,technician,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT2636,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2637,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2638,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
CLIENT2639,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2640,admin.,single,tertiary,no,yes,no,cellular,may,failure,no
CLIENT2641,retired,married,secondary,no,no,no,cellular,nov,unknown,no
CLIENT2642,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT2643,retired,divorced,secondary,no,no,yes,telephone,jul,unknown,no
CLIENT2644,management,married,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT2645,blue-collar,married,primary,no,no,no,cellular,nov,unknown,no
CLIENT2646,management,married,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT2647,management,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT2648,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT2649,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,no
CLIENT2650,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2651,management,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2652,entrepreneur,married,secondary,no,yes,no,telephone,jul,unknown,no
CLIENT2653,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,yes
CLIENT2654,management,married,tertiary,no,yes,no,cellular,aug,other,yes
CLIENT2655,technician,married,secondary,no,yes,no,cellular,mar,unknown,yes
CLIENT2656,technician,married,secondary,no,yes,no,cellular,nov,unknown,no
CLIENT2657,services,single,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT2658,admin.,married,secondary,no,no,yes,unknown,jun,unknown,no
CLIENT2659,admin.,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT2660,unemployed,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2661,retired,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT2662,admin.,single,secondary,no,yes,no,telephone,nov,unknown,no
CLIENT2663,entrepreneur,married,unknown,no,no,no,unknown,jun,unknown,no
CLIENT2664,admin.,divorced,unknown,no,no,no,cellular,may,unknown,no
CLIENT2665,student,single,tertiary,no,yes,no,cellular,may,success,yes
CLIENT2666,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT2667,blue-collar,single,secondary,no,no,no,unknown,may,unknown,no
CLIENT2668,management,married,tertiary,no,no,no,unknown,may,unknown,no
CLIENT2669,housemaid,married,primary,no,yes,no,telephone,jul,unknown,no
CLIENT2670,admin.,married,secondary,no,yes,yes,cellular,apr,failure,no
CLIENT2671,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT2672,services,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT2673,self-employed,married,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT2674,management,married,tertiary,no,yes,no,cellular,jul,unknown,yes
CLIENT2675,management,single,tertiary,no,no,no,cellular,aug,success,yes
CLIENT2676,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT2677,retired,married,primary,no,no,no,telephone,jul,unknown,no
CLIENT2678,retired,married,secondary,no,no,no,cellular,jan,other,no
CLIENT2679,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2680,admin.,single,primary,no,no,no,unknown,may,unknown,no
CLIENT2681,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT2682,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2683,housemaid,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT2684,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT2685,admin.,divorced,secondary,no,no,no,cellular,oct,unknown,yes
CLIENT2686,blue-collar,married,secondary,no,no,yes,telephone,jul,unknown,no
CLIENT2687,technician,married,secondary,no,no,no,cellular,oct,unknown,no
CLIENT2688,services,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2689,management,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2690,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT2691,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
CLIENT2692,management,married,tertiary,no,no,no,telephone,jan,other,no
CLIENT2693,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT2694,management,married,tertiary,no,no,no,cellular,apr,unknown,no
CLIENT2695,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2696,management,divorced,tertiary,no,yes,no,cellular,jun,other,yes
CLIENT2697,management,single,tertiary,no,no,no,cellular,feb,unknown,yes
CLIENT2698,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2699,blue-collar,married,primary,no,yes,no,cellular,may,success,no
CLIENT2700,retired,divorced,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT2701,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
CLIENT2702,housemaid,married,secondary,no,yes,no,telephone,jul,unknown,no
CLIENT2703,student,single,unknown,no,yes,no,unknown,may,unknown,no
CLIENT2704,housemaid,married,secondary,no,no,no,telephone,aug,unknown,no
CLIENT2705,blue-collar,single,secondary,no,yes,no,unknown,jul,unknown,yes
CLIENT2706,management,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT2707,management,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT2708,management,married,tertiary,no,yes,no,cellular,may,other,no
CLIENT2709,management,married,tertiary,no,yes,yes,cellular,jul,unknown,no
CLIENT2710,services,divorced,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2711,unknown,married,unknown,no,no,no,cellular,aug,success,no
CLIENT2712,self-employed,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT2713,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2714,technician,divorced,tertiary,no,yes,no,telephone,may,failure,no
CLIENT2715,management,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2716,housemaid,married,tertiary,no,no,yes,cellular,jul,unknown,no
CLIENT2717,technician,single,tertiary,no,no,no,cellular,feb,unknown,yes
CLIENT2718,services,married,secondary,yes,no,no,cellular,aug,unknown,no
CLIENT2719,technician,single,secondary,no,yes,no,cellular,may,failure,yes
CLIENT2720,management,divorced,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT2721,blue-collar,single,primary,no,no,no,unknown,may,unknown,no
CLIENT2722,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT2723,technician,single,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT2724,services,single,unknown,no,yes,no,unknown,jun,unknown,no
CLIENT2725,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2726,management,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT2727,blue-collar,single,primary,no,yes,no,cellular,may,unknown,no
CLIENT2728,admin.,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT2729,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT2730,self-employed,married,secondary,no,no,yes,unknown,jun,unknown,no
CLIENT2731,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,no
CLIENT2732,technician,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT2733,technician,divorced,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT2734,services,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT2735,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT2736,unknown,married,secondary,no,no,no,cellular,may,unknown,no
CLIENT2737,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT2738,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2739,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2740,unemployed,single,secondary,no,no,no,cellular,jan,unknown,no
CLIENT2741,technician,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2742,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT2743,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT2744,unemployed,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT2745,management,married,tertiary,no,yes,no,cellular,may,failure,no
CLIENT2746,technician,married,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT2747,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2748,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,yes
CLIENT2749,technician,married,secondary,no,no,no,cellular,feb,failure,no
CLIENT2750,entrepreneur,married,tertiary,no,no,no,telephone,oct,unknown,no
CLIENT2751,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2752,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,no
CLIENT2753,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT2754,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT2755,services,married,secondary,no,no,no,cellular,nov,unknown,no
CLIENT2756,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,no
CLIENT2757,retired,married,unknown,no,no,no,unknown,may,unknown,no
CLIENT2758,admin.,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2759,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT2760,management,married,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT2761,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2762,management,married,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT2763,services,married,tertiary,no,no,no,telephone,jul,unknown,no
CLIENT2764,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT2765,retired,married,secondary,no,yes,yes,cellular,may,unknown,no
CLIENT2766,retired,married,tertiary,no,yes,no,cellular,feb,unknown,no
CLIENT2767,self-employed,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT2768,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2769,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT2770,management,single,tertiary,no,yes,no,telephone,feb,unknown,no
CLIENT2771,unemployed,married,secondary,no,yes,no,telephone,jul,unknown,no
CLIENT2772,management,single,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT2773,management,divorced,tertiary,no,yes,no,telephone,oct,unknown,yes
CLIENT2774,self-employed,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT2775,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2776,management,married,primary,no,no,no,cellular,jul,failure,no
CLIENT2777,services,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT2778,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT2779,management,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT2780,student,single,secondary,no,no,no,cellular,jul,unknown,yes
CLIENT2781,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT2782,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT2783,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2784,technician,single,secondary,no,yes,no,cellular,may,other,no
CLIENT2785,technician,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT2786,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2787,management,divorced,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT2788,services,married,secondary,no,no,yes,telephone,jul,unknown,no
CLIENT2789,admin.,single,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT2790,technician,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2791,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2792,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2793,services,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT2794,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2795,technician,divorced,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT2796,admin.,married,secondary,no,yes,no,cellular,nov,other,no
CLIENT2797,management,single,tertiary,no,no,no,unknown,may,unknown,no
CLIENT2798,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2799,management,married,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT2800,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT2801,technician,single,tertiary,no,yes,yes,cellular,aug,unknown,no
CLIENT2802,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,no
CLIENT2803,services,married,secondary,no,no,no,unknown,may,unknown,no
CLIENT2804,admin.,single,secondary,no,no,no,cellular,jan,unknown,no
CLIENT2805,unknown,married,primary,no,no,no,cellular,jul,unknown,no
CLIENT2806,blue-collar,single,secondary,no,no,no,cellular,jan,unknown,no
CLIENT2807,admin.,married,unknown,no,yes,no,cellular,may,unknown,no
CLIENT2808,entrepreneur,married,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT2809,retired,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT2810,technician,single,secondary,no,no,no,unknown,may,unknown,no
CLIENT2811,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT2812,admin.,single,secondary,no,no,no,telephone,nov,other,no
CLIENT2813,technician,married,secondary,no,yes,yes,cellular,aug,unknown,no
CLIENT2814,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2815,technician,single,secondary,no,no,no,cellular,may,unknown,no
CLIENT2816,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT2817,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT2818,entrepreneur,divorced,secondary,yes,yes,no,cellular,may,other,no
CLIENT2819,admin.,single,secondary,no,yes,no,cellular,may,other,no
CLIENT2820,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT2821,technician,divorced,secondary,no,no,yes,telephone,oct,unknown,yes
CLIENT2822,entrepreneur,married,tertiary,no,yes,no,cellular,may,unknown,yes
CLIENT2823,technician,single,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT2824,management,single,tertiary,no,no,no,cellular,sep,unknown,no
CLIENT2825,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT2826,management,married,tertiary,no,yes,no,cellular,may,other,yes
CLIENT2827,services,married,secondary,no,no,no,telephone,feb,unknown,yes
CLIENT2828,technician,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT2829,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT2830,admin.,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT2831,admin.,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT2832,management,married,tertiary,no,no,no,telephone,feb,failure,no
CLIENT2833,retired,single,unknown,no,no,no,unknown,jun,unknown,no
CLIENT2834,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT2835,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT2836,self-employed,married,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT2837,blue-collar,married,secondary,no,yes,yes,cellular,nov,other,yes
